UF;Municipio;Codigo_TOM_SERPRO;cod_IBGE
MG;JOAOMONLEVADE;4723;3136207
MG;JOAOPINHEIRO;4725;3136306
MG;JOAQUIMFELICIO;4727;3136405
MG;JORDANIA;4729;3136504
MG;NOVAUNIAO;4731;3136603
MG;JUIZDEFORA;4733;3136702
MG;JURAMENTO;4735;3136801
MG;JURUAIA;4737;3136900
MG;LADAINHA;4739;3137007
MG;LAGAMAR;4741;3137106
MG;LAGOADAPRATA;4743;3137205
MG;LAGOADOSPATOS;4745;3137304
MG;LAGOADOURADA;4747;3137403
MG;LAGOAFORMOSA;4749;3137502
MG;LAGOASANTA;4751;3137601
MG;LAJINHA;4753;3137700
MG;LAMBARI;4755;3137809
MG;LAMIM;4757;3137908
MG;LARANJAL;4759;3138005
MG;LASSANCE;4761;3138104
MG;LAVRAS;4763;3138203
MG;LEANDROFERREIRA;4765;3138302
MG;LEOPOLDINA;4767;3138401
MG;LIBERDADE;4769;3138500
MG;LIMADUARTE;4771;3138609
MG;LUMINARIAS;4773;3138708
MG;LUZ;4775;3138807
MG;MACHACALIS;4777;3138906
MG;MACHADO;4779;3139003
MG;MADREDEDEUSDEMINAS;4781;3139102
MG;MALACACHETA;4783;3139201
MG;MANGA;4785;3139300
MG;MANHUACU;4787;3139409
MG;MANHUMIRIM;4789;3139508
MG;MANTENA;4791;3139607
MG;MARAVILHAS;4793;3139706
MG;MARDEESPANHA;4795;3139805
MG;MARIADAFE;4797;3139904
MG;MARIANA;4799;3140001
MG;MARILAC;4801;3140100
MG;MARIPADEMINAS;4803;3140209
MG;MARLIERIA;4805;3140308
MG;MARMELOPOLIS;4807;3140407
MG;MARTINHOCAMPOS;4809;3140506
MG;MATERLANDIA;4811;3140605
MG;MATEUSLEME;4813;3140704
MG;MATIASBARBOSA;4815;3140803
MG;MATIPO;4817;3140902
MG;MATOVERDE;4819;3141009
MG;MATOZINHOS;4821;3141108
MG;MATUTINA;4823;3141207
MG;MEDEIROS;4825;3141306
MG;MEDINA;4827;3141405
MG;MENDESPIMENTEL;4829;3141504
MG;MERCES;4831;3141603
MG;MESQUITA;4833;3141702
MG;MINASNOVAS;4835;3141801
MG;MINDURI;4837;3141900
MG;MIRABELA;4839;3142007
MG;MIRADOURO;4841;3142106
MG;MIRAI;4843;3142205
MG;MOEDA;4845;3142304
MG;MOEMA;4847;3142403
MG;MONJOLOS;4849;3142502
MG;MONSENHORPAULO;4851;3142601
MG;MONTALVANIA;4853;3142700
MG;MONTEALEGREDEMINAS;4855;3142809
MG;MONTEAZUL;4857;3142908
MG;MONTEBELO;4859;3143005
MG;MONTECARMELO;4861;3143104
MG;MONTESANTODEMINAS;4863;3143203
MG;MONTESCLAROS;4865;3143302
MG;MONTESIAO;4867;3143401
MG;MORADANOVADEMINAS;4869;3143500
MG;MORRODAGARCA;4871;3143609
MG;MORRODOPILAR;4873;3143708
MG;MUNHOZ;4875;3143807
MG;MURIAE;4877;3143906
MG;MUTUM;4879;3144003
MG;MUZAMBINHO;4881;3144102
MG;NACIPRAYDAN;4883;3144201
MG;NANUQUE;4885;3144300
MG;NATERCIA;4887;3144409
MG;NAZARENO;4889;3144508
MG;NEPOMUCENO;4891;3144607
MG;NOVAERA;4893;3144706
MG;NOVALIMA;4895;3144805
MG;NOVAMODICA;4897;3144904
MG;NOVAPONTE;4899;3145000
MG;NOVARESENDE;4901;3145109
MG;NOVASERRANA;4903;3145208
MG;NOVOCRUZEIRO;4905;3145307
MG;OLARIA;4907;3145406
MG;OLIMPIONORONHA;4909;3145505
MG;OLIVEIRA;4911;3145604
MG;OLIVEIRAFORTES;4913;3145703
MG;ONCADEPITANGUI;4915;3145802
MG;OUROBRANCO;4917;3145901
MG;OUROFINO;4919;3146008
MG;OUROPRETO;4921;3146107
MG;OUROVERDEDEMINAS;4923;3146206
MG;PADREPARAISO;4925;3146305
MG;PAINEIRAS;4927;3146404
MG;PAINS;4929;3146503
MG;PAIVA;4931;3146602
MG;PALMA;4933;3146701
MG;FRONTEIRADOSVALES;4935;3127057
MG;PAPAGAIOS;4937;3146909
MG;PARACATU;4939;3147006
MG;PARADEMINAS;4941;3147105
MG;PARAGUACU;4943;3147204
MG;PARAISOPOLIS;4945;3147303
MG;PARAOPEBA;4947;3147402
MG;PASSABEM;4949;3147501
MG;PASSAQUATRO;4951;3147600
MG;PASSATEMPO;4953;3147709
MG;PASSAVINTE;4955;3147808
MG;PASSOS;4957;3147907
MG;PATOSDEMINAS;4959;3148004
MG;PATROCINIO;4961;3148103
MG;PATROCINIODOMURIAE;4963;3148202
MG;PAULACANDIDO;4965;3148301
MG;PAULISTAS;4967;3148400
MG;PAVAO;4969;3148509
MG;PECANHA;4971;3148608
MG;PEDRAAZUL;4973;3148707
MG;PEDRADOANTA;4975;3148806
MG;PEDRADOINDAIA;4977;3148905
MG;PEDRADOURADA;4979;3149002
MG;PEDRALVA;4981;3149101
MG;PEDRINOPOLIS;4983;3149200
MG;PEDROLEOPOLDO;4985;3149309
MG;PEDROTEIXEIRA;4987;3149408
MG;PEQUERI;4989;3149507
MG;PEQUI;4991;3149606
MG;PERDIGAO;4993;3149705
MG;PERDIZES;4995;3149804
MG;PERDOES;4997;3149903
MG;PESCADOR;4999;3150000
MG;PIAU;5001;3150109
MG;PIEDADEDEPONTENOVA;5003;3150208
MG;PIEDADEDORIOGRANDE;5005;3150307
MG;PIEDADEDOSGERAIS;5007;3150406
MG;PIMENTA;5009;3150505
MG;PIRACEMA;5011;3150604
MG;PIRAJUBA;5013;3150703
MG;PIRANGA;5015;3150802
MG;PIRANGUCU;5017;3150901
MG;PIRANGUINHO;5019;3151008
MG;PIRAPETINGA;5021;3151107
MG;PIRAPORA;5023;3151206
MG;PIRAUBA;5025;3151305
MG;PITANGUI;5027;3151404
MG;PIUMHI;5029;3151503
MG;PLANURA;5031;3151602
MG;POCOFUNDO;5033;3151701
MG;POCOSDECALDAS;5035;3151800
MG;POCRANE;5037;3151909
MG;POMPEU;5039;3152006
MG;PONTENOVA;5041;3152105
MG;PORTEIRINHA;5043;3152204
MG;PORTOFIRME;5045;3152303
MG;POTE;5047;3152402
MG;POUSOALEGRE;5049;3152501
MG;POUSOALTO;5051;3152600
MG;PRADOS;5053;3152709
MG;PRATA;5055;3152808
MG;PRATAPOLIS;5057;3152907
MG;PRATINHA;5059;3153004
MG;PRESIDENTEBERNARDES;5061;3153103
MG;PRESIDENTEJUSCELINO;5063;3153202
MG;PRESIDENTEKUBITSCHEK;5065;3153301
MG;PRESIDENTEOLEGARIO;5067;3153400
MG;ALTOJEQUITIBA;5069;3153509
MG;PRUDENTEDEMORAIS;5071;3153608
MG;QUARTELGERAL;5073;3153707
MG;QUELUZITO;5075;3153806
MG;RAPOSOS;5077;3153905
MG;RAULSOARES;5079;3154002
MG;RECREIO;5081;3154101
MG;RESENDECOSTA;5083;3154200
MG;RESPLENDOR;5085;3154309
MG;RESSAQUINHA;5087;3154408
MG;RIACHODOSMACHADOS;5089;3154507
MG;RIBEIRAODASNEVES;5091;3154606
MG;RIBEIRAOVERMELHO;5093;3154705
MG;RIOACIMA;5095;3154804
MG;RIOCASCA;5097;3154903
MG;RIODOCE;5099;3155009
MG;RIODOPRADO;5101;3155108
MG;RIOESPERA;5103;3155207
MG;RIOMANSO;5105;3155306
MG;RIONOVO;5107;3155405
MG;RIOPARANAIBA;5109;3155504
MG;RIOPARDODEMINAS;5111;3155603
MG;RIOPIRACICABA;5113;3155702
MG;RIOPOMBA;5115;3155801
MG;RIOPRETO;5117;3155900
MG;RIOVERMELHO;5119;3156007
MG;RITAPOLIS;5121;3156106
MG;ROCHEDODEMINAS;5123;3156205
MG;RODEIRO;5125;3156304
MG;ROMARIA;5127;3156403
MG;RUBELITA;5129;3156502
MG;RUBIM;5131;3156601
MG;ABARA;5133;3156700
MG;SABINOPOLIS;5135;3156809
MG;SACRAMENTO;5137;3156908
MG;SALINAS;5139;3157005
MG;SALTODADIVISA;5141;3157104
MG;SANTABARBARA;5143;3157203
MG;SANTABARBARADOTUGURIO;5145;3157302
MG;SANTACRUZDOESCALVADO;5147;3157401
MG;SANTAEFIGENIADEMINAS;5149;3157500
MG;SANTAFEDEMINAS;5151;3157609
MG;SANTAJULIANA;5153;3157708
MG;SANTALUZIA;5155;3157807
MG;SANTAMARGARIDA;5157;3157906
MG;SANTAMARIADEITABIRA;5159;3158003
MG;SANTAMARIADOSALTO;5161;3158102
MG;SANTAMARIADOSUACUI;5163;3158201
MG;SANTANADAVARGEM;5165;3158300
MG;SANTANADECATAGUASES;5167;3158409
MG;SANTANADEPIRAPAMA;5169;3158508
MG;SANTANADODESERTO;5171;3158607
MG;SANTANADOGARAMBEU;5173;3158706
MG;SANTANADOJACARE;5175;3158805
MG;SANTANADOMANHUACU;5177;3158904
MG;SANTANADORIACHO;5179;3159001
MG;SANTANADOSMONTES;5181;3159100
MG;SANTARITADECALDAS;5183;3159209
MG;SANTARITADEJACUTINGA;5185;3159308
MG;SANTARITADEIBITIPOCA;5187;3159407
MG;SANTARITADOITUETO;5189;3159506
MG;SANTARITADOSAPUCAI;5191;3159605
MG;SANTAROSADASERRA;5193;3159704
MG;SANTAVITORIA;5195;3159803
MG;SANTOANTONIODOAMPARO;5197;3159902
MG;SANTOANTONIODOAVENTUREIRO;5199;3160009
MG;SANTOANTONIODOGRAMA;5201;3160108
MG;SANTOANTONIODOITAMBE;5203;3160207
MG;SANTOANTONIODOJACINTO;5205;3160306
MG;SANTOANTONIODOMONTE;5207;3160405
MG;SANTOANTONIODORIOABAIXO;5209;3160504
MG;SANTOHIPOLITO;5211;3160603
MG;SANTOSDUMONT;5213;3160702
MG;SAOBENTOABADE;5215;3160801
MG;SAOBRASDOSUACUI;5217;3160900
MG;SAODOMINGOSDOPRATA;5219;3161007
MG;SAOFRANCISCO;5221;3161106
MG;SAOFRANCISCODEPAULA;5223;3161205
MG;SAOFRANCISCODESALES;5225;3161304
MG;SAOFRANCISCODOGLORIA;5227;3161403
MG;SAOGERALDO;5229;3161502
MG;SAOGERALDODAPIEDADE;5231;3161601
MG;SAOGONCALODOABAETE;5233;3161700
MG;SAOGONCALODOPARA;5235;3161809
MG;SAOGONCALODORIOABAIXO;5237;3161908
MG;SAOGONCALODOSAPUCAI;5239;3162005
MG;SAOGOTARDO;5241;3162104
MG;SAOJOAOBATISTADOGLORIA;5243;3162203
MG;SAOJOAODAMATA;5245;3162302
MG;SAOJOAODAPONTE;5247;3162401
MG;SAOJOAODELREI;5249;3162500
MG;SAOJOAODOORIENTE;5251;3162609
MG;SAOJOAODOPARAISO;5253;3162708
MG;SAOJOAOEVANGELISTA;5255;3162807
MG;SAOJOAONEPOMUCENO;5257;3162906
MG;SAOJOSEDASAFIRA;5259;3163003
MG;SAOJOSEDAVARGINHA;5261;3163102
MG;SAOJOSEDOALEGRE;5263;3163201
MG;SAOJOSEDODIVINO;5265;3163300
MG;SAOJOSEDOGOIABAL;5267;3163409
MG;SAOJOSEDOJACURI;5269;3163508
MG;SAOJOSEDOMANTIMENTO;5271;3163607
MG;SAOLOURENCO;5273;3163706
MG;SAOMIGUELDOANTA;5275;3163805
MG;SAOPEDRODAUNIAO;5277;3163904
MG;SAOPEDRODOSFERROS;5279;3164001
MG;SAOPEDRODOSUACUI;5281;3164100
MG;SAOROMAO;5283;3164209
MG;SAOROQUEDEMINAS;5285;3164308
MG;SAOSEBASTIAODABELAVISTA;5287;3164407
MG;SAOSEBASTIAODOMARANHAO;5289;3164506
MG;SAOSEBASTIAODOOESTE;5291;3164605
MG;SAOSEBASTIAODOPARAISO;5293;3164704
MG;SAOSEBASTIAODORIOPRETO;5295;3164803
MG;SAOSEBASTIAODORIOVERDE;5297;3164902
MG;SAOTIAGO;5299;3165008
MG;SAOTOMASDEAQUINO;5301;3165206
MG;SAOTOMEDASLETRAS;5303;3165107
MG;SAOVICENTEDEMINAS;5305;3165305
MG;SAPUCAI-MIRIM;5307;3165404
MG;SARDOA;5309;3165503
MG;SENADORCORTES;5311;3165602
MG;SENADORFIRMINO;5313;3165701
MG;SENADORJOSEBENTO;5315;3165800
MG;SENADORMODESTINOGONCALVES;5317;3165909
MG;SENHORADEOLIVEIRA;5319;3166006
MG;SENHORADOPORTO;5321;3166105
MG;SENHORADOSREMEDIOS;5323;3166204
MG;SERICITA;5325;3166303
MG;SERITINGA;5327;3166402
MG;SERRAAZULDEMINAS;5329;3166501
MG;SERRADASAUDADE;5331;3166600
MG;SERRADOSAIMORES;5333;3166709
MG;SERRADOSALITRE;5335;3166808
MG;SERRANIA;5337;3166907
MG;SERRANOS;5339;3167004
MG;SERRO;5341;3167103
MG;SETELAGOAS;5343;3167202
MG;SILVEIRANIA;5345;3167301
MG;SILVIANOPOLIS;5347;3167400
MG;SIMAOPEREIRA;5349;3167509
MG;SIMONESIA;5351;3167608
MG;SOBRALIA;5353;3167707
MG;SOLEDADEDEMINAS;5355;3167806
MG;TABULEIRO;5357;3167905
MG;TAIOBEIRAS;5359;3168002
MG;TAPIRA;5361;3168101
MG;TAPIRAI;5363;3168200
MG;TAQUARACUDEMINAS;5365;3168309
MG;TARUMIRIM;5367;3168408
MG;TEIXEIRAS;5369;3168507
MG;TEOFILOOTONI;5371;3168606
MG;TIMOTEO;5373;3168705
MG;TIRADENTES;5375;3168804
MG;TIROS;5377;3168903
MG;TOCANTINS;5379;3169000
MG;TOLEDO;5381;3169109
MG;TOMBOS;5383;3169208
MG;TRESCORACOES;5385;3169307
MG;TRESPONTAS;5387;3169406
MG;TUMIRITINGA;5389;3169505
MG;TUPACIGUARA;5391;3169604
MG;TURMALINA;5393;3169703
MG;TURVOLANDIA;5395;3169802
MG;UBA;5397;3169901
MG;UBAI;5399;3170008
MG;UBERABA;5401;3170107
MG;UBERLANDIA;5403;3170206
MG;UMBURATIBA;5405;3170305
MG;UNAI;5407;3170404
MG;URUCANIA;5409;3170503
MG;VARGEMBONITA;5411;3170602
MG;VARGINHA;5413;3170701
MG;VARZEADAPALMA;5415;3170800
MG;VARZELANDIA;5417;3170909
MG;VAZANTE;5419;3171006
MG;WENCESLAUBRAZ;5421;3172202
MG;VERISSIMO;5423;3171105
MG;VESPASIANO;5425;3171204
MG;VICOSA;5427;3171303
MG;VIEIRAS;5429;3171402
MG;MATHIASLOBATO;5431;3171501
MG;VIRGEMDALAPA;5433;3171600
MG;VIRGINIA;5435;3171709
MG;VIRGINOPOLIS;5437;3171808
MG;VIRGOLANDIA;5439;3171907
MG;VISCONDEDORIOBRANCO;5441;3172004
MG;VOLTAGRANDE;5443;3172103
SP;SALTINHO;5445;3545159
SP;SAOLOURENCODASERRA;5447;3549953
PR;DOUTORULYSSES;5449;4128633
PR;ITAPERUCU;5451;4111258
PR;PINHAIS;5453;4119152
PR;TUNASDOPARANA;5455;4127882
PR;NOVASANTABARBARA;5457;4117214
PR;MAUADASERRA;5459;4115754
PR;PITANGUEIRAS;5461;4119657
PR;ANAHY;5463;4101051
PR;DIAMANTEDOSUL;5465;4107124
PR;IGUATU;5467;4110052
PR;SANTALUCIA;5469;4123824
PR;BOAESPERANCADOIGUACU;5471;4103024
PR;CRUZEIRODOIGUACU;5473;4106571
PR;FLORDASERRADOSUL;5475;4107850
PR;NOVAESPERANCADOSUDOESTE;5477;4116950
PR;NOVALARANJEIRAS;5479;4117057
PR;RIOBONITODOIGUACU;5481;4122156
PR;VIRMOND;5483;4128658
PR;IRACEMADOOESTE;5485;4110656
PR;MARIPA;5487;4115358
PR;SAOPEDRODOIGUACU;5489;4125753
PR;CAFEZALDOSUL;5491;4103479
PR;SAUDADEDOIGUACU;5493;4126272
PR;PINHALDOSAOBENTO;5495;4119251
PR;VENTANIA;5497;4128534
PR;CANDOI;5499;4104428
PR;LARANJAL;5501;4113254
PR;MATORICO;5503;4115739
PR;SANTAMARIADOOESTE;5505;4123857
PR;LIDIANOPOLIS;5507;4113429
PR;ANGULO;5509;4101150
PR;FAROL;5511;4107553
PR;RANCHOALEGRED'OESTE;5513;4121356
PR;SAOMANOELDOPARANA;5515;4125555
PR;NOVOITACOLOMI;5517;4117297
PR;SANTAMONICA;5519;4123956
PR;BRASILANDIADOSUL;5521;4103370
PR;ALTOPARAISO;5523;4128625
PR;ITAIPULANDIA;5525;4110953
PR;RAMILANDIA;5527;4121257
PR;ENTRERIOSDOOESTE;5529;4107538
PR;MERCEDES;5531;4115853
PR;PATOBRAGADO;5533;4118451
PR;QUATROPONTES;5535;4120853
SC;BOMBINHAS;5537;4202453
SC;MORROGRANDE;5539;4211256
SC;PASSODETORRES;5541;4212254
SC;COCALDOSUL;5543;4204251
SC;CAPIVARIDEBAIXO;5545;4203956
SC;SANGAO;5547;4215455
SC;BALNEARIOBARRADOSUL;5549;4202057
SC;SAOJOAODOITAPERIU;5551;4216354
SC;CALMON;5553;4203154
SC;SANTATEREZINHA;5555;4215679
SC;BRACODOTROMBUDO;5557;4202859
SC;MIRIMDOCE;5559;4210852
SC;MONTECARLO;5561;4211058
SC;VARGEM;5563;4219150
SC;VARGEMBONITA;5565;4219176
SC;CERRONEGRO;5567;4204178
SC;PONTEALTADONORTE;5569;4213351
SC;RIORUFINO;5571;4215059
SC;SAOCRISTOVAODOSUL;5573;4216057
SC;MACIEIRA;5575;4210050
SC;AGUASFRIAS;5577;4200556
SC;CORDILHEIRAALTA;5579;4204350
SC;FORMOSADOSUL;5581;4205431
SC;GUATAMBU;5583;4206652
SC;IRATI;5585;4207858
SC;JARDINOPOLIS;5587;4208955
SC;NOVAITABERABA;5589;4211454
SC;NOVOHORIZONTE;5591;4211652
SC;PLANALTOALEGRE;5593;4213153
SC;SULBRASIL;5595;4217758
SC;ARABUTA;5597;4201273
SC;ARVOREDO;5599;4201653
ES;AFONSOCLAUDIO;5601;3200102
ES;ALEGRE;5603;3200201
ES;ALFREDOCHAVES;5605;3200300
ES;ANCHIETA;5607;3200409
ES;APIACA;5609;3200508
ES;ARACRUZ;5611;3200607
ES;ATILIOVIVACQUA;5613;3200706
ES;BAIXOGUANDU;5615;3200805
ES;BARRADESAOFRANCISCO;5617;3200904
ES;BOAESPERANCA;5619;3201001
ES;BOMJESUSDONORTE;5621;3201100
ES;CACHOEIRODEITAPEMIRIM;5623;3201209
ES;CARIACICA;5625;3201308
ES;CASTELO;5627;3201407
ES;COLATINA;5629;3201506
ES;CONCEICAODABARRA;5631;3201605
ES;CONCEICAODOCASTELO;5633;3201704
ES;DIVINODESAOLOURENCO;5635;3201803
ES;DOMINGOSMARTINS;5637;3201902
ES;DORESDORIOPRETO;5639;3202009
ES;ECOPORANGA;5641;3202108
ES;FUNDAO;5643;3202207
ES;GUACUI;5645;3202306
ES;GUARAPARI;5647;3202405
ES;IBIRACU;5649;3202504
ES;ICONHA;5651;3202603
ES;ITAGUACU;5653;3202702
ES;ITAPEMIRIM;5655;3202801
ES;ITARANA;5657;3202900
ES;IUNA;5659;3203007
ES;JERONIMOMONTEIRO;5661;3203106
ES;LINHARES;5663;3203205
ES;MANTENOPOLIS;5665;3203304
ES;MIMOSODOSUL;5667;3203403
ES;MONTANHA;5669;3203502
ES;MUCURICI;5671;3203601
ES;MUNIZFREIRE;5673;3203700
ES;MUQUI;5675;3203809
ES;NOVAVENECIA;5677;3203908
ES;PANCAS;5679;3204005
ES;PINHEIROS;5681;3204104
ES;PIUMA;5683;3204203
ES;PRESIDENTEKENNEDY;5685;3204302
ES;RIONOVODOSUL;5687;3204401
ES;SANTALEOPOLDINA;5689;3204500
ES;SANTATERESA;5691;3204609
ES;SAOGABRIELDAPALHA;5693;3204708
ES;SAOJOSEDOCALCADO;5695;3204807
ES;SAOMATEUS;5697;3204906
ES;SERRA;5699;3205002
ES;VIANA;5701;3205101
ES;VILAVELHA;5703;3205200
ES;VITORIA;5705;3205309
ES;MARILANDIA;5707;3203353
ES;IBATIBA;5709;3202454
ES;RIOBANANAL;5711;3204351
ES;JAGUARE;5713;3203056
ES;PEDROCANARIO;5715;3204054
ES;AGUADOCEDONORTE;5717;3200169
ES;ALTORIONOVO;5719;3200359
ES;JOAONEIVA;5721;3203130
ES;LARANJADATERRA;5723;3203163
ES;SANTAMARIADEJETIBA;5725;3204559
ES;VARGEMALTA;5727;3205036
ES;VENDANOVADOIMIGRANTE;5729;3205069
MG;ITAUDEMINAS;5731;3133758
ES;AGUIABRANCA;5733;3200136
SC;CORONELMARTINS;5735;4204459
SC;IPUACU;5737;4207684
SC;LAGEADOGRANDE;5739;4209458
SC;OUROVERDE;5741;4211850
SC;PASSOSMAIA;5743;4212270
SC;BELMONTE;5745;4202156
SC;PARAISO;5747;4212239
SC;RIQUEZA;5749;4215075
SC;SANTAHELENA;5751;4215554
SC;SAOJOAODOOESTE;5753;4216255
SC;SAOMIGUELDABOAVISTA;5755;4217154
RS;NOVASANTARITA;5757;4313375
RS;MARIANAPIMENTEL;5759;4311981
RS;SERTAOSANTANA;5761;4320552
RS;GRAMADOXAVIER;5763;4309159
RS;PASSODOSOBRADO;5765;4314076
RS;SINIMBU;5767;4320677
RS;VALEDOSOL;5769;4322533
RS;BARAODOTRIUNFO;5771;4301750
RS;MINASDOLEAO;5773;4312252
RS;MORRINHOSDOSUL;5775;4312443
RS;TRESFORQUILHAS;5777;4321832
RS;ARAMBARE;5779;4300851
RS;SENTINELADOSUL;5781;4320354
RS;MAQUINE;5783;4311775
RS;XANGRI-LA;5785;4323804
RS;PINHALGRANDE;5787;4314472
RS;QUEVEDOS;5789;4315321
RS;SAOJOAODOPOLESINE;5791;4318432
RS;SAOMARTINHODASERRA;5793;4319125
RS;VILANOVADOSUL;5795;4323457
RS;COXILHA;5797;4305975
RS;GENTIL;5799;4308854
RJ;ANGRADOSREIS;5801;3300100
RJ;ARARUAMA;5803;3300209
RJ;BARRADOPIRAI;5805;3300308
RJ;BARRAMANSA;5807;3300407
RJ;BOMJARDIM;5809;3300506
RJ;BOMJESUSDOITABAPOANA;5811;3300605
RJ;CABOFRIO;5813;3300704
RJ;CACHOEIRASDEMACACU;5815;3300803
RJ;CAMBUCI;5817;3300902
RJ;CAMPOSDOSGOYTACAZES;5819;3301009
RJ;CANTAGALO;5821;3301108
RJ;CARMO;5823;3301207
RJ;CASIMIRODEABREU;5825;3301306
RJ;CONCEICAODEMACABU;5827;3301405
RJ;CORDEIRO;5829;3301504
RJ;DUASBARRAS;5831;3301603
RJ;DUQUEDECAXIAS;5833;3301702
RJ;ENGENHEIROPAULODEFRONTIN;5835;3301801
RJ;ITABORAI;5837;3301900
RJ;ITAGUAI;5839;3302007
RJ;ITAOCARA;5841;3302106
RJ;ITAPERUNA;5843;3302205
RJ;LAJEDOMURIAE;5845;3302304
RJ;MACAE;5847;3302403
RJ;MAGE;5849;3302502
RJ;MANGARATIBA;5851;3302601
RJ;MARICA;5853;3302700
RJ;MENDES;5855;3302809
RJ;MIGUELPEREIRA;5857;3302908
RJ;MIRACEMA;5859;3303005
RJ;NATIVIDADE;5861;3303104
RJ;NILOPOLIS;5863;3303203
RJ;NITEROI;5865;3303302
RJ;NOVAFRIBURGO;5867;3303401
RJ;NOVAIGUACU;5869;3303500
RJ;PARACAMBI;5871;3303609
RJ;PARAIBADOSUL;5873;3303708
RJ;PARATI;5875;3303807
RJ;PETROPOLIS;5877;3303906
RJ;PIRAI;5879;3304003
RJ;PORCIUNCULA;5881;3304102
RJ;RESENDE;5883;3304201
RJ;RIOBONITO;5885;3304300
RJ;RIOCLARO;5887;3304409
RJ;RIODASFLORES;5889;3304508
RJ;SANTAMARIAMADALENA;5891;3304607
RJ;SANTOANTONIODEPADUA;5893;3304706
RJ;SAOFIDELIS;5895;3304805
RJ;SAOGONCALO;5897;3304904
RJ;SAOJOAODABARRA;5899;3305000
RJ;SAOJOAODEMERITI;5901;3305109
RJ;SAOPEDRODAALDEIA;5903;3305208
RJ;SAOSEBASTIAODOALTO;5905;3305307
RJ;SAPUCAIA;5907;3305406
RJ;SAQUAREMA;5909;3305505
RJ;SILVAJARDIM;5911;3305604
RJ;SUMIDOURO;5913;3305703
RJ;TERESOPOLIS;5915;3305802
RJ;TRAJANODEMORAIS;5917;3305901
RJ;TRESRIOS;5919;3306008
RJ;VALENCA;5921;3306107
RJ;VASSOURAS;5923;3306206
RJ;VOLTAREDONDA;5925;3306305
RJ;ARRAIALDOCABO;5927;3300258
RJ;ITALVA;5929;3302056
RS;MATOCASTELHANO;5931;4312138
RS;MORMACO;5933;4312427
RS;MULITERNO;5935;4312625
RS;NICOLAUVERGUEIRO;5937;4312674
RS;PONTAO;5939;4314779
RS;SANTOANTONIODOPALMA;5941;4317558
RS;BARRAFUNDA;5943;4301958
RS;COQUEIROSDOSUL;5945;4305850
RS;ENGENHOVELHO;5947;4306924
RS;GRAMADODOSLOUREIROS;5949;4309126
RS;LAGOADOSTRESCANTOS;5951;4311270
RS;NOVABOAVISTA;5953;4312955
RS;RIODOSINDIOS;5955;4315602
RS;SANTOANTONIODOPLANALTO;5957;4317756
RS;BARRADORIOAZUL;5959;4301925
RS;CARLOSGOMES;5961;4304853
RS;CENTENARIO;5963;4305116
RS;CHARRUA;5965;4305371
RS;PONTEPRETA;5967;4314787
RS;AMETISTADOSUL;5969;4300646
RS;DOISIRMAOSDASMISSOES;5971;4306429
RS;NOVOTIRADENTES;5973;4313441
RS;PINHEIRINHODOVALE;5975;4314498
RS;SANTOEXPEDITODOSUL;5977;4317954
RS;TUPANCIDOSUL;5979;4322186
RS;BOAVISTADASMISSOES;5981;4302154
RS;LAJEADODOBUGRE;5983;4311429
RS;NOVOBARREIRO;5985;4313490
RS;SAGRADAFAMILIA;5987;4316428
RS;SAOJOSEDASMISSOES;5989;4318457
RS;NOVAPADUA;5991;4313086
RS;MONTEBELODOSUL;5993;4312385
RS;SANTATEREZA;5995;4317251
RS;SAOVALENTIMDOSUL;5997;4319711
RS;UNIAODASERRA;5999;4322350
RJ;RIODEJANEIRO;6001;3304557
RJ;ITATIAIA;6003;3302254
RJ;PATYDOALFERES;6005;3303856
RJ;QUISSAMA;6007;3304151
RJ;SAOJOSEDOVALEDORIOPRETO;6009;3305158
ES;IBITIRAMA;6011;3202553
RS;CAMPESTREDASERRA;6013;4303673
RS;SAOJOSEDOSAUSENTES;6015;4318622
RS;LINDOLFOCOLLOR;6017;4311627
RS;MORROREUTER;6019;4312476
RS;PICADACAFE;6021;4314423
RS;PRESIDENTELUCENA;6023;4315149
RS;CAPITAO;6025;4304697
RS;ITAPUCA;6027;4310579
RS;COLINAS;6029;4305587
RS;MATOLEITAO;6031;4312153
RS;SANTACLARADOSUL;6033;4316758
RS;SERIO;6035;4320453
RS;TRAVESSEIRO;6037;4321626
RS;MARATA;6039;4311791
RS;PARECINOVO;6041;4314035
RS;SAOPEDRODASERRA;6043;4319356
RS;ALTOFELIZ;6045;4300570
RS;LINHANOVA;6047;4311643
RS;VALEREAL;6049;4322541
RS;INHACORA;6051;4310413
RS;VITORIADASMISSOES;6053;4323754
RS;CORONELBARROS;6055;4305871
RS;NOVOMACHADO;6057;4313425
RS;SAOJOSEDOINHACORA;6059;4318499
RS;SALVADORDASMISSOES;6061;4316477
RS;SAOPEDRODOBUTIA;6063;4319372
RS;PORTOMAUA;6065;4315057
RS;PORTOVERACRUZ;6067;4315073
RS;BARRADOGUARITA;6069;4301859
RS;BOMPROGRESSO;6071;4302378
RS;DERRUBADAS;6073;4306320
RS;SAOVALERIODOSUL;6075;4319737
RS;TIRADENTESDOSUL;6077;4321477
RS;MANOELVIANA;6079;4311759
RS;GARRUCHOS;6081;4308656
RS;CANDIOTA;6083;4304358
RS;HULHANEGRA;6085;4309654
MT;SAOJOSEDOPOVO;6087;5107297
SP;ADAMANTINA;6101;3500105
SP;ADOLFO;6103;3500204
SP;AGUAI;6105;3500303
